baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
leptidea_sinapisG00000003000	44.8283553347644	0.302774669292864	0.348167544684999	0.869623472707073	0.384506205880544	0.876694799870245
leptidea_sinapisG00000003001	9.89555252196254	0.249485267727175	0.303191273101433	0.822864276979734	0.410585179278687	0.88643834790123
leptidea_sinapisG00000003002	88.6552196950869	0.183154960502521	0.212317492378745	0.862646588608901	0.388331806990475	0.878147219338043
leptidea_sinapisG00000003003	7.20901225284479	0.521490998205287	0.488162530938825	1.06827330070246	0.285397248416865	0.827904066160718
leptidea_sinapisG00000003004	23.9329430612737	-0.00681263254618477	0.287042727800407	-0.0237338621967176	0.981064895480487	0.998145568109017
leptidea_sinapisG00000003005	9.02756098585064	0.690108351219386	0.653913498726454	1.05535113216568	0.291264763798411	0.833163760803295
leptidea_sinapisG00000003006	42.7482935618429	0.223240689862722	0.187553485732702	1.19027747733188	0.233937350083959	0.802102920679053
leptidea_sinapisG00000003007	65.9150800114327	-0.331451117309733	0.261875886850674	-1.26568017122833	0.205627610199088	0.789113000021608
leptidea_sinapisG00000003008	5.40110043488086	-0.554625818511659	0.373713187029048	-1.48409485606016	0.137783757686952	0.744437782914423
leptidea_sinapisG00000008438	28.9110426216678	-0.64691856833082	0.355138964003234	-1.82159276762695	0.068516799138675	0.646536188580956
leptidea_sinapisG00000015428	27.3894721018835	0.143592899841485	0.231890950134691	0.61922597564968	0.535767501984912	0.91465996525198
leptidea_sinapisG00000003009	76.0004543535606	0.0361147356472992	0.442902891140024	0.0815409796814388	0.935011736290337	0.989167372677334
leptidea_sinapisG00000006942	106.595435097529	0.264520902730826	0.323283517816467	0.818231948592562	0.413224755509496	0.886595432306088
leptidea_sinapisG00000008520	5.50801486977437	-0.843383092504865	0.566295576114938	-1.48929839482569	0.136408810239041	0.743581803092642
leptidea_sinapisG00000001481	33.4253526135345	-0.131773693065071	0.191945605465206	-0.686515811319046	0.492387897235171	0.907429825775748
