baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
leptidea_sinapisG00000001747	1379.64099049329	-2.66097903805413	1.83543532803438	-1.44978087618257	NA	NA
leptidea_sinapisG00000000928	11.2453365001039	-1.45431863019714	0.647544382340409	-2.24589799534793	0.0247105423263447	0.377003430732625
leptidea_sinapisG00000000296	55.7818597698977	1.23697175168636	0.621448059978184	1.99046683278694	0.0465395341068726	0.469766457531803
leptidea_sinapisG00000010771	1466.22487559767	1.22252704100787	0.411804487072922	2.96870743128009	0.00299055181538317	0.161888538272742
leptidea_sinapisG00000007801	11.3844428929478	-1.87873668300325	0.674877674459208	-2.78381809638128	0.00537231543657892	0.223442216919895
leptidea_sinapisG00000006896	11.1792527241795	-1.75863602900594	0.492865219842713	-3.56818853959136	0.000359457816173846	0.0538269457261746
leptidea_sinapisG00000012922	11.5150085994499	1.35693387328668	0.580966043519544	2.33565091871163	0.0195094424743746	0.347228865379655
leptidea_sinapisG00000013695	19.779849794598	1.40182267768653	0.59764063214537	2.34559466389419	0.0189967539066617	0.344487041066708
leptidea_sinapisG00000013693	14.3723853297295	1.47964061910259	0.538500980545462	2.74770273882105	0.00600143926149671	0.229659739029898
leptidea_sinapisG00000003273	53.3775158624184	-1.10578341067519	0.497985490091909	-2.22051331349254	0.0263839429587552	0.38030346181969
leptidea_sinapisG00000003277	657.20243935802	-1.28626239717349	1.02845342496549	-1.25067637089804	0.211052574718617	0.717785350476521
leptidea_sinapisG00000013521	293.089727806483	2.55303461141705	1.40832352463008	1.8128182670865	0.0698598555706224	0.532556802172753
leptidea_sinapisG00000004728	11.7409200569792	1.0520241557775	0.683454872856435	1.5392737656265	0.123737475749985	0.633341044416065
leptidea_sinapisG00000011363	16.0374185783708	-1.07114153893882	0.410770112242886	-2.60764234547195	0.00911681558800153	0.27216470425717
leptidea_sinapisG00000005889	16.7388802986765	1.28047071125127	0.58436470337391	2.19121843577872	0.0284359891175504	0.391745885296546
leptidea_sinapisG00000002514	367.479439377276	-1.38397367154327	0.407991118044784	-3.392166177969	0.000693423706431227	0.0830744335508099
leptidea_sinapisG00000008118	13.1868212325109	1.85668341777095	0.50231596463073	3.69624608514258	0.000218810888241704	0.0399767492817593
leptidea_sinapisG00000008994	12.7411778789287	1.00415611532432	0.519042561522862	1.93463155001806	0.0530355255475059	0.483271347507697
leptidea_sinapisG00000012003	49.4661824459252	-1.07759519104261	0.65513806328154	-1.6448367930952	0.100003472389167	0.59900402800996
