baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
leptidea_sinapisG00000003000	46.1026290616065	-0.463400737582948	0.537794362184696	-0.861669013599293	0.38886968168607	0.833145597702082
leptidea_sinapisG00000003001	9.94098959777451	-0.700790583637328	0.498753994426499	-1.40508264889817	0.159996703028459	0.670060690963886
leptidea_sinapisG00000003002	79.2178960700918	0.0990350111974752	0.361062100569087	0.274288027021893	0.783863284868148	0.960010163279874
leptidea_sinapisG00000003003	7.40977867370234	0.358976805531808	0.816696715157211	0.439547262612298	0.66026504397344	0.931359522340757
leptidea_sinapisG00000003004	29.2866889966755	0.518922431712406	0.37383414237311	1.3881087169253	0.165103942617476	0.675903448751459
leptidea_sinapisG00000003005	9.21974018745138	0.3235932829768	0.689680693136007	0.469192897811025	0.638931761569946	0.923818802699914
leptidea_sinapisG00000003006	38.2744576885492	0.334974731530272	0.444339691244105	0.753870829302638	0.45092678812622	0.854156442695479
leptidea_sinapisG00000003007	84.1364773110892	0.234461887570882	0.494205778316742	0.47442158278573	0.635199305303553	0.922503283616527
leptidea_sinapisG00000003008	4.85435027874921	0.235179785839764	0.584654364382198	0.402254391940232	0.68749681614887	NA
leptidea_sinapisG00000008438	25.8940999558167	-0.617991254619061	0.403884346176951	-1.53011935339605	0.125987188606831	0.633927319647662
leptidea_sinapisG00000013813	2.25769116837417	0.0551930896196425	0.805606552312278	0.0685112223345571	0.945378686936382	NA
leptidea_sinapisG00000015428	31.2954270393746	0.455043017115301	0.35302081209986	1.28899770642016	0.197398883948781	0.702364503731214
leptidea_sinapisG00000003009	95.0649624591977	0.778020867112446	0.713425887150264	1.09054196255788	0.275474479239256	0.763430980007768
leptidea_sinapisG00000001157	2.12511789596564	-0.108031148536971	0.820076764279143	-0.131732970915145	0.895195505750167	NA
leptidea_sinapisG00000004505	2.26605898674267	-0.563657937469609	0.807864615642874	-0.697713362555269	0.485356469762688	NA
leptidea_sinapisG00000006942	109.598154713072	0.74008101095049	0.593691829598057	1.24657435735901	0.212553608937202	0.717810118121006
leptidea_sinapisG00000008520	7.73467069383414	0.428900671452527	0.680797125156199	0.629997771148228	0.52869604249421	0.886591919882265
leptidea_sinapisG00000001481	43.7993885180101	-0.748719145367213	0.439816261985333	-1.70234529752831	0.0886906580413775	0.575479319039196
leptidea_sinapisG00000007433	126.944157667406	0.466253621460018	0.47821983622206	0.97497758592246	0.329571378303957	0.799148166507411
leptidea_sinapisG00000011641	4.94415279878882	-0.613716910002197	0.6317890704345	-0.971395262631127	0.331351486710234	NA
leptidea_sinapisG00000011643	3.1083904630912	0.384860987321934	0.705012890578077	0.545892128307564	0.585140089619858	NA
leptidea_sinapisG00000011133	2.33500213645837	-0.143382228244484	0.786443509496479	-0.182317263113132	0.855333751720204	NA
leptidea_sinapisG00000011132	4.66085710354138	0.994406751990569	0.79524416154595	1.25044206556317	0.211138106206214	NA
leptidea_sinapisG00000011131	11.7611798748696	0.878810748795102	0.568015939259299	1.54715860604384	0.121825004776358	0.633051190806547
leptidea_sinapisG00000011130	8.96567205638284	0.595026833700733	0.513751495897258	1.1581997102734	0.246782546546143	0.743284290514768
leptidea_sinapisG00000011648	39.3301188340196	0.0824787690320198	0.344269488779385	0.239576180057228	0.810658832608416	0.966442862757309
leptidea_sinapisG00000011139	7.46304895840198	0.227618854585029	0.821611425484167	0.277039543907141	0.781749742369921	0.959836698220494
leptidea_sinapisG00000011138	22.4715203939396	0.388042768936267	0.423653632941946	0.915943447107041	0.359696557384658	0.820431473585231
leptidea_sinapisG00000001486	4.52863503917014	0.0426273124296374	0.685540076065167	0.0621806279719018	0.950418989272307	NA
leptidea_sinapisG00000013490	27.8804961737339	-0.383720024363604	0.470833362378112	-0.814980532444619	0.415083453548958	0.84354323969125
leptidea_sinapisG00000001749	2.65107271754	-0.864914258904905	0.791562272144212	-1.09266736091652	0.274539875303582	NA
leptidea_sinapisG00000001745	41.7408354378155	-0.294466855878919	0.281970940283134	-1.04431632416886	0.296339062747615	0.778328270669669
leptidea_sinapisG00000006722	3.74462587967588	0.145739186904093	0.667886722905722	0.218209438675524	0.827265931278283	NA
leptidea_sinapisG00000001747	1379.64099049329	-2.66097903805413	1.83543532803438	-1.44978087618257	NA	NA
leptidea_sinapisG00000001746	12.1829589701616	-0.423857769137092	0.515040159106092	-0.82296062092079	0.410530387470011	0.841238835695324
leptidea_sinapisG00000001741	41.9604547431556	0.0353092746447523	0.362269513962048	0.0974668673015952	0.92235564498672	0.987848731769012
leptidea_sinapisG00000001740	5.73376753994024	-0.294914471910254	0.604009698734704	-0.488261152971632	0.625364873735073	NA
leptidea_sinapisG00000001743	44.6009319469983	0.0557021149139745	0.521059853447512	0.106901567152852	0.914867069909183	0.987848731769012
leptidea_sinapisG00000000299	72.9583927110908	0.0270079198677365	0.502722352743174	0.0537233320149066	0.957155593383101	0.992718957572941
leptidea_sinapisG00000013494	20.2529092155592	-0.0786602979478141	0.360646365827186	-0.218109221113034	0.827344012949672	0.972375369352879
leptidea_sinapisG00000000928	11.2453365001039	-1.45431863019714	0.647544382340409	-2.24589799534793	0.0247105423263447	0.377003430732625
leptidea_sinapisG00000000929	10.8010406255511	0.602630867247309	0.524092347588658	1.14985626105782	0.250203078290261	0.74689355489834
leptidea_sinapisG00000000290	3.91569409644716	0.200317752049907	0.645502130366557	0.310328568452832	0.756311108314748	NA
leptidea_sinapisG00000000924	22.7848756791283	-0.0312128021257039	0.347503960401232	-0.0898199896475001	0.928430262953719	0.98822385362788
leptidea_sinapisG00000013367	2.39400463495733	-0.116429000695258	0.786888282517534	-0.147961284062791	0.882373322707624	NA
leptidea_sinapisG00000000294	2.32417405522239	-0.584362044583261	0.811856685861214	-0.719784728955422	0.471657548754597	NA
leptidea_sinapisG00000000295	24.6744610255835	0.236513641614367	0.467948268669106	0.50542689747958	0.613259030991587	0.917800122121253
leptidea_sinapisG00000000296	55.7818597698977	1.23697175168636	0.621448059978184	1.99046683278694	0.0465395341068726	0.469766457531803
leptidea_sinapisG00000000297	3.77935986306041	-0.797342063136039	0.6983708482852	-1.14171727685062	0.25357155703972	NA
leptidea_sinapisG00000010942	140.842858128171	-0.0204983339490143	0.403785698962848	-0.0507653787681577	0.959512479028869	0.992718957572941
leptidea_sinapisG00000010944	2.704056920732	-0.955319144153523	0.7876847293595	-1.21281917567494	0.225198962335497	NA
leptidea_sinapisG00000006946	2.27225944378478	0.151035969756314	0.794782771818993	0.190034277429848	0.849282270414498	NA
leptidea_sinapisG00000008524	26.23141950804	-0.3100638629384	0.368569965464166	-0.841261882388909	0.400201239720513	0.837294778092617
leptidea_sinapisG00000001485	67.2478503289521	-0.530712506894132	0.364216107992493	-1.45713628597961	0.145078763811411	0.653420479368587
leptidea_sinapisG00000010512	33.2512430909922	-0.309818896757588	0.372648421797856	-0.831397313486141	0.405749216235564	0.840902881895248
leptidea_sinapisG00000010510	82.0799754755826	0.14980672016801	0.299900944689814	0.499520667809015	0.617412630376324	0.91839029163244
leptidea_sinapisG00000010946	2.27225944378478	0.151035969756314	0.794782771818993	0.190034277429848	0.849282270414498	NA
leptidea_sinapisG00000010516	15.1914914644961	-0.031190495815956	0.385810018748172	-0.0808441831478587	0.935565869972054	0.98822385362788
leptidea_sinapisG00000010517	89.2927379126304	0.668752417138554	0.324557935736067	2.06050243578819	0.0393505332352477	0.435012659592387
leptidea_sinapisG00000010514	58.0807066185855	0.501196517533087	0.531946161465501	0.942194067445285	0.346093290703108	0.809953803931502
leptidea_sinapisG00000010515	61.2763981461176	0.0362290299923897	0.35730299058655	0.101395820765217	0.91923625392388	0.987848731769012
leptidea_sinapisG00000010518	84.8015270348059	0.279301694650689	1.03707088910661	0.269317842767042	0.787685102729041	0.961354931979203
leptidea_sinapisG00000001528	13.6160888043365	-0.219071860973665	0.413674500583445	-0.529575452837162	0.596406317494725	0.912384040720176
leptidea_sinapisG00000006728	4.85198193974507	-0.0311870699873263	0.589743979670653	-0.0528823880571752	0.95782561705344	NA
leptidea_sinapisG00000001525	31.8379999484785	-0.429969097882588	0.357204896345119	-1.20370437886486	0.228703859197875	0.730444043676612
leptidea_sinapisG00000001524	8.1386601868531	-0.160773808053078	0.522912999718148	-0.307458043957094	0.758494753456238	0.953152326762089
leptidea_sinapisG00000001526	211.471551381608	-0.534284532229345	0.344336936766572	-1.5516329361771	0.120750077684716	0.631604180928335
leptidea_sinapisG00000002125	2.42362656899674	-0.416859047565372	0.792785579454397	-0.525815628296693	0.599016314886824	NA
leptidea_sinapisG00000014462	130.249415136227	0.12103085533982	0.371792546529765	0.3255333020242	0.74477748256451	0.948253264346877
leptidea_sinapisG00000014463	2.77430076855845	-0.141089246500703	0.73365442476357	-0.192310223639925	0.847499210561223	NA
leptidea_sinapisG00000014460	10.8847177947324	-0.31435321253042	0.436696405897544	-0.719843828080811	0.4716211564087	0.861070821436156
leptidea_sinapisG00000009386	2.18786058863923	-0.431438934932394	0.822978387146302	-0.524240905558187	0.600110993098773	NA
leptidea_sinapisG00000014466	744.400502524733	0.97245477189035	1.73266610297716	0.561247646167618	0.574628726199415	0.902744155932896
leptidea_sinapisG00000014467	317.486381353336	-0.685398777471567	0.362018582350101	-1.89326960241155	0.0583220254272217	0.50320821938859
leptidea_sinapisG00000014464	32.6549774754789	0.0408087123736309	0.327500729075811	0.124606477942174	0.900835099716531	0.987017972395245
leptidea_sinapisG00000014465	3.46126683838209	-1.44126119326562	0.783377148951862	-1.83980499711281	0.0657968715356799	NA
leptidea_sinapisG00000014468	39.8817752400029	-0.0838378642915215	0.350877418762154	-0.238937759481045	0.811153845575835	0.96671759678216
leptidea_sinapisG00000014469	2.56026306579959	-0.22895050925534	0.779287706626984	-0.29379458614369	0.768914872255196	NA
leptidea_sinapisG00000009380	5.57830652596891	-0.240185968907681	0.615683631947373	-0.390112642994887	0.696453254290518	NA
leptidea_sinapisG00000008368	7.88096645342185	0.33251732018754	0.53456218204469	0.622036745876163	0.533917706008989	0.887983474799183
leptidea_sinapisG00000008369	7.84050633819162	-0.508897660705696	0.512996986377809	-0.992009064807462	0.321193103506026	0.7911288171291
leptidea_sinapisG00000002650	3.07183177369849	-0.502682295992751	0.736485024230241	-0.68254245429925	0.494896007445347	NA
leptidea_sinapisG00000008360	2.54488637695109	-0.174242842435462	0.763836689416694	-0.228115309004761	0.819556598964534	NA
leptidea_sinapisG00000008361	2.6887731138138	-0.104881233820041	0.770706042903242	-0.136084613304646	0.891754391169839	NA
leptidea_sinapisG00000008362	25.3098227090562	-0.446098893051992	0.515110805713983	-0.86602511169158	0.386476390948406	0.833145597702082
leptidea_sinapisG00000008363	11.8774401094509	0.122380571324296	0.644650879803714	0.189840074927935	0.849434451630207	0.975434785121552
leptidea_sinapisG00000008365	82.9217927632957	0.0917435219764654	0.561315436445437	0.163443789391285	0.870169027454325	0.980241479477263
leptidea_sinapisG00000010010	7.46403550401937	0.701326735597225	0.528675699424461	1.32657267273816	0.184650080551376	0.690931908655895
leptidea_sinapisG00000010778	181.684121003095	0.301832860749568	0.201522789293639	1.49776043596622	0.134195503463412	0.642323920191539
leptidea_sinapisG00000001488	2.33564785866655	-0.225732873153327	0.80778505099488	-0.279446707852925	0.779902030448063	NA
leptidea_sinapisG00000010774	24.6312340893593	0.428185707563224	0.590211678820693	0.725478202022002	0.468158712805328	0.858545513972732
leptidea_sinapisG00000010773	6.71328523901862	-1.77090965680675	0.58706200227573	-3.01656324194356	0.00255657881688206	NA
leptidea_sinapisG00000010771	1466.22487559767	1.22252704100787	0.411804487072922	2.96870743128009	0.00299055181538317	0.161888538272742
leptidea_sinapisG00000012701	3.72531924026547	-0.832644328140908	0.738400437864217	-1.12763249511239	0.259475157311428	NA
leptidea_sinapisG00000014921	20.0623473485492	-0.36424972661441	0.362178129384805	-1.00571982972336	0.314550361558834	0.789545111354052
leptidea_sinapisG00000012241	117.884225945825	0.28340663913889	0.381638977706036	0.742604020276954	0.457721453813526	0.857087646545561
leptidea_sinapisG00000009389	40.4423215037547	0.112932190126698	0.327156772155609	0.345192885302654	0.729949367128065	0.94523105651255
leptidea_sinapisG00000009388	100.099272249804	0.0554056698307649	0.412171205034831	0.134423921792602	0.893067366446183	0.987017972395245
leptidea_sinapisG00000005420	12.8079972753141	-0.650433995856992	0.510501160843701	-1.27410874988418	0.202624877893783	0.707886551795419
leptidea_sinapisG00000005158	3.40092882736959	-0.694989864089888	0.677782788531843	-1.02538730084208	0.3051804778121	NA
leptidea_sinapisG00000005159	103.804637633866	0.778958653141586	0.673164616634057	1.15715923548763	0.24720730904839	0.743759166128297
leptidea_sinapisG00000005154	22.4638252560559	0.0962558623736036	0.790046168675517	0.121835743517335	0.903029105574076	0.987017972395245
leptidea_sinapisG00000005155	22.7851899163871	-0.0622262375953637	0.525966857193236	-0.118308286433535	0.905823391888918	0.987017972395245
leptidea_sinapisG00000005156	195.378279466467	0.536959285945499	0.538188872477873	0.99771532524128	0.318417419699099	0.790620810964326
leptidea_sinapisG00000005157	3.89501560186626	-0.173793972898108	0.714863843757791	-0.243114789502478	0.80791647450382	NA
leptidea_sinapisG00000005150	57.341705587652	0.256475831916412	0.37799557833877	0.678515428787771	0.49744494462858	0.868783330863264
